vf,c44,e15,q15,μ11,ϵ11,α11,ρ,c55e,e15e,q15e,ϵ11e,μ11e,α11e,ρe,c55f,e15f,q15f,ϵ11f,μ11f,α11f,ρf
0.9500000000000004,61849277709.73452,0.3149098408667132,14.860872350452386,5.563486767645129e-06,3.3405241316565412e-09,-7.520208526524523e-13,8055.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.05,12186901522.947063,1.3905384280423854,253.04543489202,6.0629063197206605e-06,0.2140802503456008,-5.468895768377361e-09,9178.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.1,13098921750.092812,2.332830987455706,214.37052106718608,5.198943816360324e-06,0.1746941064542838,-7.456016029720738e-09,9127.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.15,14712003756.291254,3.277905969741991,194.07138910868431,4.77110549373864e-06,0.152726669111434,-9.047359850983273e-09,9075.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.2,16684735009.96448,4.272589801731346,179.67633110040433,4.486428432544914e-06,0.1365103448280923,-1.0446100536737297e-08,9024.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.25,18981227834.19475,5.346602562886493,168.1510138549531,4.27470126468998e-06,0.1231795476543022,-1.171305697620018e-08,8972.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.3,21634336785.343544,6.528977120418642,158.34259866461832,4.110298673505454e-06,0.1116401322155915,-1.2873630959693376e-08,8921.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.35,24713473863.79107,7.853978370908148,149.70661033421962,3.98233554219231e-06,0.1013700189550457,-1.3942074352513735e-08,8869.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.3999999999999999,28323531226.317772,9.365799727198942,141.95136691136804,3.8865100851422025e-06,0.0920817068939506,-1.4929332125497047e-08,8818.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.4499999999999999,32615618918.53762,11.12449573397465,134.90966766990812,3.8224116854954134e-06,0.0835997358786208,-1.5846190737188887e-08,8766.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.4999999999999999,37809047830.65057,13.215116662896468,128.48544894744083,3.792797411404024e-06,0.0758088486691038,-1.6704965768583292e-08,8715.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.5499999999999999,44231073877.22903,15.763166514056614,122.63114068246776,3.8039719373927574e-06,0.0686301334677143,-1.7521003153651293e-08,8663.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.6,52390357383.109726,18.9626702826135,117.34141437240044,3.867303991132926e-06,0.0620102320411755,-1.831487424157434e-08,8612.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.65,63121309847.40463,23.131049416753516,112.66080751979652,4.002661521278555e-06,0.0559184016222857,-1.9116516381481418e-08,8560.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.7000000000000001,77893402229.59784,28.826541914931887,108.7124634311715,4.246056280379233e-06,0.0503513113403132,-1.997411942196934e-08,8509.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.7500000000000001,99556384185.28204,37.13099144574908,105.77590629840483,4.66825713005166e-06,0.0453520131773728,-2.0975637158292944e-08,8457.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.8000000000000002,134457527069.42776,50.45319547204837,104.5145927812314,5.4278229228058424e-06,0.041069411573229,-2.2310045655507416e-08,8406.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.8500000000000002,200181873958.7488,75.46571910046887,106.81403906220947,6.9651236691127755e-06,0.0379808795785917,-2.4491458270629155e-08,8354.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.9000000000000002,370174091855.3285,140.03519854747458,120.6263671925264,1.11211484724e-05,0.0381866525284503,-2.9651326767053704e-08,8303.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.9500000000000004,1851956687924.0752,702.3049645852691,277.9175725564472,4.81920439934e-05,0.0774826898501023,-7.276215060872127e-08,8251.5,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.05,43635469407.13843,0.0020834255921037,1.25911492778e-05,0.0010816820722511,1.5636470656557968e-10,8.584776448165528e-10,5350.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.1,44276473923.81004,0.0035474971537115,1.93201563844e-05,0.0009811248641483,1.7338506479336754e-10,7.786702119728913e-10,5500.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.15,44925795545.26634,0.0050856847569946,2.53697173609e-05,0.0008928892886794,1.9119241732004014e-10,7.086418547977234e-10,5650.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.2,45584334873.89838,0.0067867393528302,3.10362375932e-05,0.0008117260727589,2.1070112636828523e-10,6.442264768891203e-10,5800.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.25,46252615019.13949,0.0087125341986327,3.64175735051e-05,0.0007359063930172,2.3254832226463104e-10,5.84051992474559e-10,5950.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.3,46931014283.96362,0.0109265704242775,4.155752269e-05,0.0006646579755375,2.57387408277053e-10,5.275054823860284e-10,6100.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.35,47619843094.58278,0.0135047612933518,4.64805146944e-05,0.0005975498465382,2.859990656208045e-10,4.742449001538253e-10,6250.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.3999999999999999,48319376758.13035,0.016544512366928,5.12031662973e-05,0.0005342871781869,3.1938461894932857e-10,4.2403625069942247e-10,6400.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.4499999999999999,49029871273.21605,0.0201763268873153,5.57387188735e-05,0.0004746319646391,3.5888528658043607e-10,3.766906342257811e-10,6550.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.4999999999999999,49751571121.60063,0.0245813253008611,6.00987990076e-05,0.0004183705774901,4.063621513349867e-10,3.3203849573476783e-10,6699.999999999999,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.5499999999999999,50484712267.39756,0.0300198992276308,6.42940293494e-05,0.0003653007408248,4.644904808445147e-10,2.899192864074687e-10,6850.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.6,51229521098.94601,0.0368815036666065,6.83340647108e-05,0.0003152269385136,5.372711506456347e-10,2.501778162504188e-10,7000.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.65,51986208105.83654,0.0457768037025529,7.22272272412e-05,0.0002679594573475,6.309770831214216e-10,2.1266349033296442e-10,7150.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.7000000000000001,52754951954.05182,0.0577214762186885,7.59796385412e-05,0.0002233148713452,7.560410648764423e-10,1.7723068448965067e-10,7300.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.7500000000000001,53535861786.22433,0.074539413569477,7.9593319661e-05,0.000181116952608,9.311970211360031e-10,1.4373944920639218e-10,7450.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.8000000000000002,54328880747.35252,0.0998669827023221,8.30615323172e-05,0.000141197555415,1.1937946771901916e-09,1.1205616392156734e-10,7600.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.8500000000000002,55133495392.694855,0.1421494632045579,8.63549840473e-05,0.0001033972930589,1.6305757144855286e-09,8.205393288354356e-11,7750.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.9000000000000002,55947580391.385635,0.226517868124325,8.93672716772e-05,6.75659586764e-05,2.499659559535165e-09,5.3612359022470724e-11,7900.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.9500000000000004,56759471116.33292,0.4762210868449527,9.15409621785e-05,3.35627021476e-05,5.066925788906515e-09,2.6613843940615284e-11,8050.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.05,33251594642.01379,0.0014248204831432,3.549308672204725e-06,0.0038614243297721,1.1758069960851849e-10,8.580942554434064e-10,5540.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.1,34208589694.7198,0.0023827538867267,5.125746352694867e-06,0.0035021441743586,1.3038263928412638e-10,7.78254194685196e-10,5680.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.15,35186852049.74994,0.0033919595286421,6.57413930900138e-06,0.0031868624739495,1.4377705173377678e-10,7.081915688259352e-10,5820.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.2,36191362447.13577,0.0045179099138815,7.95552785041835e-06,0.0028968396847878,1.5845183781123058e-10,6.437420334084825e-10,5960.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.25,37225109967.57031,0.0058063854772886,9.290611511193717e-06,0.0026259069099129,1.7488647157382635e-10,5.835347216556322e-10,6100.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.3,38290372521.748245,0.007304584489456,1.05890440829e-05,0.0023713096360916,1.9357278837040503e-10,5.26957518807616e-10,6240.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.35,39389132002.51612,0.0090691324180133,1.18565095527e-05,0.0021315108725495,2.1509853582784448e-10,4.736688705613529e-10,6380.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.3999999999999999,40523252532.451775,0.011172874996945,1.30970945792e-05,0.001905458811219,2.402176986760362e-10,4.2343504079257507e-10,6520.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.4499999999999999,41694571570.07019,0.0137136000513763,1.43142082628e-05,0.001692303808049,2.6994036445223647e-10,3.7606721839039545e-10,6660.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.4999999999999999,42904952975.12935,0.0168272302777941,1.5510953512e-05,0.0014912827334472,3.056683935430182e-10,3.313958171778522e-10,6799.999999999999,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.5499999999999999,44156321296.2697,0.0207094209212692,1.66902617655e-05,0.0013016726302357,3.494173595207279e-10,2.892601773933072e-10,6940.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.6,45450685486.63431,0.0256531123308976,1.7854908627e-05,0.001122774446077,4.042023325864454e-10,2.495049501774878e-10,7080.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.65,46790155008.407845,0.0321180611869887,1.90074456463e-05,0.0009539097172821,4.747520989653167e-10,2.1197935972371606e-10,7220.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.7000000000000001,48176947209.99748,0.0408696089121151,2.01500260903e-05,0.0007944223723238,5.689345026393121e-10,1.765376022260189e-10,7360.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.7500000000000001,49613378102.7448,0.0532833045220128,2.12840125572e-05,0.0006436820371365,7.008852607514796e-10,1.4303957636784375e-10,7500.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.8000000000000002,51101809444.87167,0.0721043250625379,2.24090004983e-05,0.0005010872281717,8.988079632926809e-10,1.1135158286160272e-10,7640.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.8500000000000002,52644450232.359184,0.10371643080397,2.35199039843e-05,0.0003660677926636,1.2282783640240455e-09,8.134683676850757e-11,7780.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.9000000000000002,54242503568.60103,0.1671555981750316,2.45953738962e-05,0.0002380864253062,1.884822617086571e-09,5.2905685512646786e-11,7920.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.9500000000000004,55890146010.57042,0.3562265531964868,2.55179472446e-05,0.0001166393070606,3.8319103288548585e-09,2.591493058850896e-11,8060.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.05,397181978399.7898,0.0028671872720402,2.0029894944e-05,0.0042903967198828,1.2933379860904328e-10,1.7161586075374473e-09,5160.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.1,367377528105.34106,0.0049660827388759,2.42352401726e-05,0.0038911902497417,1.4341400343681034e-10,1.5564759666797514e-09,5320.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.15,340751286833.9579,0.0070506145050344,2.75244784887e-05,0.0035408705952715,1.5814566274679379e-10,1.416348053048905e-09,5480.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.2,316095054094.08105,0.009223938420496,3.04110878607e-05,0.0032186164065515,1.7428530672398158e-10,1.2874463238786072e-09,5640.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.25,292951025329.70215,0.0115485495456061,3.30130045334e-05,0.0029175735966948,1.923601975746954e-10,1.1670291428479627e-09,5800.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.3,271093578111.78375,0.0140825822408641,3.53648076706e-05,0.0026346817539449,2.1291115260843462e-10,1.0538723438478582e-09,5960.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.35,250389445858.73065,0.0168921687491827,3.74794554946e-05,0.0023682332071477,2.365844178683835e-10,9.472928568345902e-10,6120.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.3999999999999999,230747024392.22675,0.0200602009080043,3.93653881044e-05,0.0021170593309697,2.642089812729768e-10,8.468232296970322e-10,6280.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.4499999999999999,212095025583.0217,0.0236964625953719,4.10316305285e-05,0.001880216093127,2.968953538350501e-10,7.520858469039727e-10,6440.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.4999999999999999,194372732351.07748,0.0279523752470872,4.24889857261e-05,0.0016568555646797,3.3618468414922257e-10,6.627415332700734e-10,6599.999999999999,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.5499999999999999,177525376353.43295,0.0330448406934633,4.37498630469e-05,0.0014461744365283,3.842926694375087e-10,5.784689599875083e-10,6760.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.6,161501932266.23584,0.0392975386839363,4.48276490281e-05,0.0012473959501996,4.445334855950225e-10,4.989574159583701e-10,6920.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.65,146254089794.2655,0.0472172988678306,4.57359360484e-05,0.0010597662175844,5.221045329578714e-10,4.239053338733714e-10,7080.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.7000000000000001,131735798404.1574,0.0576464511521476,4.64876472475e-05,0.0008825562280446,6.2565228457021e-10,3.530210894313066e-10,7240.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.7500000000000001,117903071571.76404,0.0720971684697809,4.70938524017e-05,0.0007150655232354,7.707088440265355e-10,2.8602446331543407e-10,7400.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.8000000000000002,104713864663.98949,0.0935847307131394,4.75615422652e-05,0.0005566257464865,9.88256779897756e-10,2.2264804112571623e-10,7560.0,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.8500000000000002,92127835119.1416,0.1291160779713282,4.78876710381e-05,0.0004066033552058,1.3503081430613982e-09,1.6263823914693255e-10,7720.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9000000000000002,80105388295.02429,0.1995690447657094,4.8036175629e-05,0.0002644013066701,2.071449854051846e-09,1.0575574367410206e-10,7880.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9500000000000004,68601058511.01935,0.4076688785179651,4.77806107437e-05,0.0001294597681155,4.2075518823169165e-09,5.177417813534182e-11,8040.000000000001,55600000000.0,21.12,0.0,2.171e-07,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.05,46540482992.73982,0.000226292569886,493.2131569808024,0.0001410164374797,9.830375254815289e-11,-1.8385672095529113e-14,5260.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.1,45873263180.168686,0.0003951237921474,446.9482811138781,0.0001279302300286,1.0923861015517523e-10,-2.815113608996111e-14,5220.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.15,45232391496.764626,0.0005707945356387,406.5466953247308,0.0001165002498994,1.2075278583323384e-10,-3.6497768387912953e-14,5180.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.2,44608772248.2897,0.0007615331048083,369.4927108331697,0.0001060159648444,1.334173387869908e-10,-4.4041059116939024e-14,5140.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.25,43998238304.673096,0.0009730756484361,334.9415813300979,9.62387417499e-05,1.4763944448939798e-10,-5.098419038961666e-14,5100.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.3,43398378538.62665,0.0012113053147118,302.50887454729235,8.7059962313e-05,1.6384272860647378e-10,-5.741798851863869e-14,5060.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.35,42807648057.29242,0.0014832521008502,271.978015176255,7.84184277518e-05,1.8253710191086864e-10,-6.33929971505402e-14,5020.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.3999999999999999,42225005800.039795,0.0017979350281511,243.20178193930352,7.02725373549e-05,2.0437911528027677e-10,-6.894355132875093e-14,4980.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.4499999999999999,41649731969.380936,0.0021674388506356,216.0635701777175,6.25893458434e-05,2.302501157315099e-10,-7.409711142672893e-14,4940.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.4999999999999999,41081322528.92878,0.0026085403638057,190.461068875492,5.53399513239e-05,2.6137483554083315e-10,-7.887809326518916e-14,4900.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.5499999999999999,40519422453.31252,0.0031453704069303,166.29932814031122,4.84975356707e-05,2.9951580017105616e-10,-8.330940276899275e-14,4860.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.6,39963780915.707245,0.0038140443026567,143.48798528890802,4.2036579731e-05,3.4731166844971305e-10,-8.74129506477008e-14,4820.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.65,39414220019.59235,0.0046712418706948,121.9403499072442,3.59326038436e-05,4.08904275738245e-10,-9.120968560965341e-14,4780.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.7000000000000001,38870612389.22958,0.0058113490783415,101.57328295728084,3.01621328612e-05,4.911914552406745e-10,-9.471934831228345e-14,4740.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.7500000000000001,38332864674.38655,0.0074041403911359,82.307367100008,2.47027436217e-05,6.065811629777777e-10,-9.795992068527421e-14,4700.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8000000000000002,37800904688.99051,0.0097889049604091,64.06713461822791,1.95331288482e-05,7.798710127416892e-10,-1.0094638902577499e-13,4660.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8500000000000002,37274669173.55971,0.0137564933964246,46.7812517623482,1.46331488695e-05,1.0688626725912676e-09,-1.0368724698596817e-13,4620.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9000000000000002,36754082354.88535,0.0216753001267262,30.382623674091327,9.983861009254553e-06,1.6466583526340626e-09,-1.0617078154570763e-13,4580.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9500000000000004,36238944281.00661,0.0453381008937258,14.80841540740347,5.567525354847345e-06,3.3751753265801963e-09,-1.0826980064631438e-13,4539.999999999999,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.05,14894363359.084549,0.9629252189504732,326.33567234206157,7.851530223190864e-06,0.279855180255854,-3.689936957093402e-09,8993.5,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.1,14879260854.943905,1.596360118882534,262.1037361023442,6.418153713059134e-06,0.217561582143983,-5.0284484540742685e-09,8757.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.15,16131596429.568146,2.234521032767363,231.81606049587623,5.790640439879701e-06,0.1866295464791398,-6.1058695803342806e-09,8520.5,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.2,17914015662.222023,2.9088634416944243,211.93783191611004,5.415686988943236e-06,0.1654706142283565,-7.05864515947213e-09,8284.0,32700000000.000004,8.4,0.0,6.14e-07,1.256e-06,0,4500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
